Title,Year,Conference
Domain Generalization via Gradient Surgery,2021,ICCV
Semi-Supervised Single-Stage Controllable GANs for Conditional Fine-Grained Image Generation,2021,ICCV
Partner-Assisted Learning for Few-Shot Image Classification,2021,ICCV
Contrastive Coding for Active Learning Under Class Distribution Mismatch,2021,ICCV
Partial Video Domain Adaptation With Partial Adversarial Temporal Attentive Network,2021,ICCV
Personalized and Invertible Face De-Identification by Disentangled Identity Information Manipulation,2021,ICCV
Learning Compatible Embeddings,2021,ICCV
Seasonal Contrast: Unsupervised Pre-Training From Uncurated Remote Sensing Data,2021,ICCV
Explain Me the Painting: Multi-Topic Knowledgeable Art Description Generation,2021,ICCV
Unsupervised Curriculum Domain Adaptation for No-Reference Video Quality Assessment,2021,ICCV
GTT-Net: Learned Generalized Trajectory Triangulation,2021,ICCV
Contrastive Learning of Image Representations With Cross-Video Cycle-Consistency,2021,ICCV
Learning To Remove Refractive Distortions From Underwater Images,2021,ICCV
BARF: Bundle-Adjusting Neural Radiance Fields,2021,ICCV
Seeking Similarities Over Differences: Similarity-Based Domain Alignment for Adaptive Object Detection,2021,ICCV
LapsCore: Language-Guided Person Search via Color Reasoning,2021,ICCV
Deep Permutation Equivariant Structure From Motion,2021,ICCV
Collaborative Unsupervised Visual Representation Learning From Decentralized Data,2021,ICCV
DeepPRO: Deep Partial Point Cloud Registration of Objects,2021,ICCV
RECALL: Replay-Based Continual Learning in Semantic Segmentation,2021,ICCV
Extending Neural P-Frame Codecs for B-Frame Coding,2021,ICCV
HAIR: Hierarchical Visual-Semantic Relational Reasoning for Video Question Answering,2021,ICCV
Ensemble Attention Distillation for Privacy-Preserving Federated Learning,2021,ICCV
Voxel Transformer for 3D Object Detection,2021,ICCV
Out-of-Boundary View Synthesis Towards Full-Frame Video Stabilization,2021,ICCV
Multimodal Clustering Networks for Self-Supervised Learning From Unlabeled Videos,2021,ICCV
Towards a Universal Model for Cross-Dataset Crowd Counting,2021,ICCV
GAN Inversion for Out-of-Range Images With Geometric Transformations,2021,ICCV
Scaling Up Instance Annotation via Label Propagation,2021,ICCV
Learning RAW-to-sRGB Mappings With Inaccurately Aligned Supervision,2021,ICCV
Context Reasoning Attention Network for Image Super-Resolution,2021,ICCV
FastNeRF: High-Fidelity Neural Rendering at 200FPS,2021,ICCV
3DeepCT: Learning Volumetric Scattering Tomography of Clouds,2021,ICCV
EvIntSR-Net: Event Guided Multiple Latent Frames Reconstruction and Super-Resolution,2021,ICCV
Deep Structured Instance Graph for Distilling Object Detectors,2021,ICCV
Adversarial Attacks Are Reversible With Natural Supervision,2021,ICCV
Hierarchical Graph Attention Network for Few-Shot Visual-Semantic Learning,2021,ICCV
Semantics Disentangling for Generalized Zero-Shot Learning,2021,ICCV
Space-Time-Separable Graph Convolutional Network for Pose Forecasting,2021,ICCV
3D-FRONT: 3D Furnished Rooms With layOuts and semaNTics,2021,ICCV
Meta-Learning With Task-Adaptive Loss Function for Few-Shot Learning,2021,ICCV
Learning To Track Objects From Unlabeled Videos,2021,ICCV
(Just) A Spoonful of Refinements Helps the Registration Error Go Down,2021,ICCV
H2O: A Benchmark for Visual Human-Human Object Handover Analysis,2021,ICCV
ECS-Net: Improving Weakly Supervised Semantic Segmentation by Using Connections Between Class Activation Maps,2021,ICCV
Heterogeneous Relational Complement for Vehicle Re-Identification,2021,ICCV
Hierarchical Object-to-Zone Graph for Object Navigation,2021,ICCV
Information-Theoretic Regularization for Multi-Source Domain Adaptation,2021,ICCV
Beyond Road Extraction: A Dataset for Map Update Using Aerial Images,2021,ICCV
Transfusion: A Novel SLAM Method Focused on Transparent Objects,2021,ICCV
Physics-Based Human Motion Estimation and Synthesis From Videos,2021,ICCV
Hierarchical Memory Matching Network for Video Object Segmentation,2021,ICCV
Pathdreamer: A World Model for Indoor Navigation,2021,ICCV
Saliency-Associated Object Tracking,2021,ICCV
Wanderlust: Online Continual Object Detection in the Real World,2021,ICCV
Distilling Optimal Neural Networks: Rapid Search in Diverse Spaces,2021,ICCV
Removing Adversarial Noise in Class Activation Feature Space,2021,ICCV
Mutual Affine Network for Spatially Variant Kernel Estimation in Blind Image Super-Resolution,2021,ICCV
Unifying Nonlocal Blocks for Neural Networks,2021,ICCV
"Learning Realistic Human Reposing Using Cyclic Self-Supervision With 3D Shape, Pose, and Appearance Consistency",2021,ICCV
MEDIRL: Predicting the Visual Attention of Drivers via Maximum Entropy Deep Inverse Reinforcement Learning,2021,ICCV
Simpler Is Better: Few-Shot Semantic Segmentation With Classifier Weight Transformer,2021,ICCV
Prediction by Anticipation: An Action-Conditional Prediction Method Based on Interaction Learning,2021,ICCV
Scene Synthesis via Uncertainty-Driven Attribute Synchronization,2021,ICCV
Domain-Aware Universal Style Transfer,2021,ICCV
Adversarial Example Detection Using Latent Neighborhood Graph,2021,ICCV
Dynamic View Synthesis From Dynamic Monocular Video,2021,ICCV
Online Pseudo Label Generation by Hierarchical Cluster Dynamics for Adaptive Person Re-Identification,2021,ICCV
Learning To Match Features With Seeded Graph Matching Network,2021,ICCV
Aha! Adaptive History-Driven Attack for Decision-Based Black-Box Models,2021,ICCV
Anonymizing Egocentric Videos,2021,ICCV
Modulated Graph Convolutional Network for 3D Human Pose Estimation,2021,ICCV
Learning Self-Consistency for Deepfake Detection,2021,ICCV
PreDet: Large-Scale Weakly Supervised Pre-Training for Detection,2021,ICCV
Real-Time Video Inference on Edge Devices via Adaptive Model Streaming,2021,ICCV
Learning Generative Models of Textured 3D Meshes From Real-World Images,2021,ICCV
Multi-Modality Associative Bridging Through Memory: Speech Sound Recollected From Face Video,2021,ICCV
Warp Consistency for Unsupervised Learning of Dense Correspondences,2021,ICCV
Towards Rotation Invariance in Object Detection,2021,ICCV
Unlocking the Potential of Ordinary Classifier: Class-Specific Adversarial Erasing Framework for Weakly Supervised Semantic Segmentation,2021,ICCV
Sparse-to-Dense Feature Matching: Intra and Inter Domain Cross-Modal Learning in Domain Adaptation for 3D Semantic Segmentation,2021,ICCV
Toward Spatially Unbiased Generative Models,2021,ICCV
ReconfigISP: Reconfigurable Camera Image Processing Pipeline,2021,ICCV
Multi-Expert Adversarial Attack Detection in Person Re-Identification Using Context Inconsistency,2021,ICCV
Video Instance Segmentation With a Propose-Reduce Paradigm,2021,ICCV
Divide-and-Assemble: Learning Block-Wise Memory for Unsupervised Anomaly Detection,2021,ICCV
Dense Deep Unfolding Network With 3D-CNN Prior for Snapshot Compressive Imaging,2021,ICCV
SelfReg: Self-Supervised Contrastive Regularization for Domain Generalization,2021,ICCV
Towards the Unseen: Iterative Text Recognition by Distilling From Errors,2021,ICCV
SA-ConvONet: Sign-Agnostic Optimization of Convolutional Occupancy Networks,2021,ICCV
Rethinking Spatial Dimensions of Vision Transformers,2021,ICCV
Move2Hear: Active Audio-Visual Source Separation,2021,ICCV
VIL-100: A New Dataset and a Baseline Model for Video Instance Lane Detection,2021,ICCV
Revitalizing Optimization for 3D Human Pose and Shape Estimation: A Sparse Constrained Formulation,2021,ICCV
AA-RMVSNet: Adaptive Aggregation Recurrent Multi-View Stereo Network,2021,ICCV
ME-PCN: Point Completion Conditioned on Mask Emptiness,2021,ICCV
Full-Body Motion From a Single Head-Mounted Device: Generating SMPL Poses From Partial Observations,2021,ICCV
LOKI: Long Term and Key Intentions for Trajectory Prediction,2021,ICCV
"Three Steps to Multimodal Trajectory Prediction: Modality Clustering, Classification and Synthesis",2021,ICCV
Orthogonal Jacobian Regularization for Unsupervised Disentanglement in Image Generation,2021,ICCV
SGMNet: Learning Rotation-Invariant Point Cloud Representations via Sorted Gram Matrix,2021,ICCV
Instance-Wise Hard Negative Example Generation for Contrastive Learning in Unpaired Image-to-Image Translation,2021,ICCV
Multi-Target Adversarial Frameworks for Domain Adaptation in Semantic Segmentation,2021,ICCV
SSH: A Self-Supervised Framework for Image Harmonization,2021,ICCV
Context-Aware Scene Graph Generation With Seq2Seq Transformers,2021,ICCV
Rethinking the Backdoor Attacks' Triggers: A Frequency Perspective,2021,ICCV
Learning Multi-Scene Absolute Pose Regression With Transformers,2021,ICCV
Self-Supervised 3D Face Reconstruction via Conditional Estimation,2021,ICCV
Training Multi-Object Detector by Estimating Bounding Box Distribution for Input Image,2021,ICCV
Defocus Map Estimation and Deblurring From a Single Dual-Pixel Image,2021,ICCV
DivAug: Plug-In Automated Data Augmentation With Explicit Diversity Maximization,2021,ICCV
VMNet: Voxel-Mesh Network for Geodesic-Aware 3D Semantic Segmentation,2021,ICCV
FMODetect: Robust Detection of Fast Moving Objects,2021,ICCV
VideoLT: Large-Scale Long-Tailed Video Recognition,2021,ICCV
Self-Supervised Monocular Depth Estimation for All Day Images Using Domain Separation,2021,ICCV
An Empirical Study of Training Self-Supervised Vision Transformers,2021,ICCV
RangeDet: In Defense of Range View for LiDAR-Based 3D Object Detection,2021,ICCV
Data-Free Universal Adversarial Perturbation and Black-Box Attack,2021,ICCV
Learning To Hallucinate Examples From Extrinsic and Intrinsic Supervision,2021,ICCV
Multiresolution Deep Implicit Functions for 3D Shape Representation,2021,ICCV
Single-Shot Hyperspectral-Depth Imaging With Learned Diffractive Optics,2021,ICCV
Discriminative Region-Based Multi-Label Zero-Shot Learning,2021,ICCV
FaPN: Feature-Aligned Pyramid Network for Dense Image Prediction,2021,ICCV
Personalized Trajectory Prediction via Distribution Discrimination,2021,ICCV
GridToPix: Training Embodied Agents With Minimal Supervision,2021,ICCV
On the Robustness of Vision Transformers to Adversarial Examples,2021,ICCV
HiFT: Hierarchical Feature Transformer for Aerial Tracking,2021,ICCV
Tokens-to-Token ViT: Training Vision Transformers From Scratch on ImageNet,2021,ICCV
Teacher-Student Adversarial Depth Hallucination To Improve Face Recognition,2021,ICCV
Interaction via Bi-Directional Graph of Semantic Region Affinity for Scene Parsing,2021,ICCV
Online Multi-Granularity Distillation for GAN Compression,2021,ICCV
Influence-Balanced Loss for Imbalanced Visual Classification,2021,ICCV
Consistency-Aware Graph Network for Human Interaction Understanding,2021,ICCV
Where2Act: From Pixels to Actions for Articulated 3D Objects,2021,ICCV
"Towers of Babel: Combining Images, Language, and 3D Geometry for Learning Multimodal Vision",2021,ICCV
End-to-End Unsupervised Document Image Blind Denoising,2021,ICCV
Differentiable Dynamic Wirings for Neural Networks,2021,ICCV
A Simple Framework for 3D Lensless Imaging With Programmable Masks,2021,ICCV
"Dressing in Order: Recurrent Person Image Generation for Pose Transfer, Virtual Try-On and Outfit Editing",2021,ICCV
Attack As the Best Defense: Nullifying Image-to-Image Translation GANs via Limit-Aware Adversarial Attack,2021,ICCV
Benchmark Platform for Ultra-Fine-Grained Visual Categorization Beyond Human Performance,2021,ICCV
JEM++: Improved Techniques for Training JEM,2021,ICCV
Contrast and Classify: Training Robust VQA Models,2021,ICCV
Photon-Starved Scene Inference Using Single Photon Cameras,2021,ICCV
Towards Learning Spatially Discriminative Feature Representations,2021,ICCV
Pyramid Spatial-Temporal Aggregation for Video-Based Person Re-Identification,2021,ICCV
Context Decoupling Augmentation for Weakly Supervised Semantic Segmentation,2021,ICCV
CAPTRA: CAtegory-Level Pose Tracking for Rigid and Articulated Objects From Point Clouds,2021,ICCV
"X-World: Accessibility, Vision, and Autonomy Meet",2021,ICCV
Target Adaptive Context Aggregation for Video Scene Graph Generation,2021,ICCV
Learnable Boundary Guided Adversarial Training,2021,ICCV
Memory-Augmented Dynamic Neural Relational Inference,2021,ICCV
Physics-Based Differentiable Depth Sensor Simulation,2021,ICCV
Temporal Action Detection With Multi-Level Supervision,2021,ICCV
FACIAL: Synthesizing Dynamic Talking Face With Implicit Attribute Learning,2021,ICCV
Unsupervised Deep Video Denoising,2021,ICCV
Making Higher Order MOT Scalable: An Efficient Approximate Solver for Lifted Disjoint Paths,2021,ICCV
TMCOSS: Thresholded Multi-Criteria Online Subset Selection for Data-Efficient Autonomous Driving,2021,ICCV
Efficient Visual Pretraining With Contrastive Detection,2021,ICCV
Exploiting Scene Graphs for Human-Object Interaction Detection,2021,ICCV
Multi-VAE: Learning Disentangled View-Common and View-Peculiar Visual Representations for Multi-View Clustering,2021,ICCV
TF-Blender: Temporal Feature Blender for Video Object Detection,2021,ICCV
Adversarial Robustness for Unsupervised Domain Adaptation,2021,ICCV
Discovering 3D Parts From Image Collections,2021,ICCV
ICE: Inter-Instance Contrastive Encoding for Unsupervised Person Re-Identification,2021,ICCV
PIRenderer: Controllable Portrait Image Generation via Semantic Neural Rendering,2021,ICCV
Toward Human-Like Grasp: Dexterous Grasping via Semantic Representation of Object-Hand,2021,ICCV
MAAS: Multi-Modal Assignation for Active Speaker Detection,2021,ICCV
Multi-Source Domain Adaptation for Object Detection,2021,ICCV
Learning Conditional Knowledge Distillation for Degraded-Reference Image Quality Assessment,2021,ICCV
ShapeConv: Shape-Aware Convolutional Layer for Indoor RGB-D Semantic Segmentation,2021,ICCV
GLoRIA: A Multimodal Global-Local Representation Learning Framework for Label-Efficient Medical Image Recognition,2021,ICCV
Summarize and Search: Learning Consensus-Aware Dynamic Convolution for Co-Saliency Detection,2021,ICCV
Visual Distant Supervision for Scene Graph Generation,2021,ICCV
Viewpoint-Agnostic Change Captioning With Cycle Consistency,2021,ICCV
Neural Video Portrait Relighting in Real-Time via Consistency Modeling,2021,ICCV
Image Shape Manipulation From a Single Augmented Training Sample,2021,ICCV
SNARF: Differentiable Forward Skinning for Animating Non-Rigid Neural Implicit Shapes,2021,ICCV
Curvature Generation in Curved Spaces for Few-Shot Learning,2021,ICCV
Single Image 3D Shape Retrieval via Cross-Modal Instance and Category Contrastive Learning,2021,ICCV
Omnidata: A Scalable Pipeline for Making Multi-Task Mid-Level Vision Datasets From 3D Scans,2021,ICCV
Single View Physical Distance Estimation Using Human Pose,2021,ICCV
Few-Shot Semantic Segmentation With Cyclic Memory Network,2021,ICCV
Weakly-Supervised Action Segmentation and Alignment via Transcript-Aware Union-of-Subspaces Learning,2021,ICCV
Not All Operations Contribute Equally: Hierarchical Operation-Adaptive Predictor for Neural Architecture Search,2021,ICCV
SOTR: Segmenting Objects With Transformers,2021,ICCV
Adaptive Surface Normal Constraint for Depth Estimation,2021,ICCV
Enriching Local and Global Contexts for Temporal Action Localization,2021,ICCV
Hypergraph Neural Networks for Hypergraph Matching,2021,ICCV
DRAEM - A Discriminatively Trained Reconstruction Embedding for Surface Anomaly Detection,2021,ICCV
Gaussian Fusion: Accurate 3D Reconstruction via Geometry-Guided Displacement Interpolation,2021,ICCV
Frequency-Aware Spatiotemporal Transformers for Video Inpainting Detection,2021,ICCV
Virtual Multi-Modality Self-Supervised Foreground Matting for Human-Object Interaction,2021,ICCV
Mutual Supervision for Dense Object Detection,2021,ICCV
Orthographic-Perspective Epipolar Geometry,2021,ICCV
Large Scale Interactive Motion Forecasting for Autonomous Driving: The Waymo Open Motion Dataset,2021,ICCV
Seminar Learning for Click-Level Weakly Supervised Semantic Segmentation,2021,ICCV
Retrieve in Style: Unsupervised Facial Feature Transfer and Retrieval,2021,ICCV
Rethinking and Improving Relative Position Encoding for Vision Transformer,2021,ICCV
Meta-Aggregator: Learning To Aggregate for 1-Bit Graph Neural Networks,2021,ICCV
STRIVE: Scene Text Replacement in Videos,2021,ICCV
Disentangled High Quality Salient Object Detection,2021,ICCV
FREE: Feature Refinement for Generalized Zero-Shot Learning,2021,ICCV
Hypersim: A Photorealistic Synthetic Dataset for Holistic Indoor Scene Understanding,2021,ICCV
Self-Supervised Object Detection via Generative Image Synthesis,2021,ICCV
Action-Conditioned 3D Human Motion Synthesis With Transformer VAE,2021,ICCV
Why Approximate Matrix Square Root Outperforms Accurate SVD in Global Covariance Pooling?,2021,ICCV
SUNet: Symmetric Undistortion Network for Rolling Shutter Correction,2021,ICCV
DWKS: A Local Descriptor of Deformations Between Meshes and Point Clouds,2021,ICCV
PixelPyramids: Exact Inference Models From Lossless Image Pyramids,2021,ICCV
Deep Blind Video Super-Resolution,2021,ICCV
Deep Relational Metric Learning,2021,ICCV
A Unified Objective for Novel Class Discovery,2021,ICCV
Provably Approximated Point Cloud Registration,2021,ICCV
SAT: 2D Semantics Assisted Training for 3D Visual Grounding,2021,ICCV
Sample Efficient Detection and Classification of Adversarial Attacks via Self-Supervised Embeddings,2021,ICCV
Invisible Backdoor Attack With Sample-Specific Triggers,2021,ICCV
Toward a Visual Concept Vocabulary for GAN Latent Space,2021,ICCV
Weakly Supervised 3D Semantic Segmentation Using Cross-Image Consensus and Inter-Voxel Affinity Relations,2021,ICCV
Bootstrap Your Own Correspondences,2021,ICCV
A Multi-Mode Modulator for Multi-Domain Few-Shot Classification,2021,ICCV
SketchAA: Abstract Representation for Abstract Sketches,2021,ICCV
Detecting Human-Object Relationships in Videos,2021,ICCV
Adaptive Curriculum Learning,2021,ICCV
SurfaceNet: Adversarial SVBRDF Estimation From a Single Image,2021,ICCV
FloorPlanCAD: A Large-Scale CAD Drawing Dataset for Panoptic Symbol Spotting,2021,ICCV
TkML-AP: Adversarial Attacks to Top-k Multi-Label Learning,2021,ICCV
Gradient Distribution Alignment Certificates Better Adversarial Domain Adaptation,2021,ICCV
Sparse-Shot Learning With Exclusive Cross-Entropy for Extremely Many Localisations,2021,ICCV
Learning Latent Architectural Distribution in Differentiable Neural Architecture Search via Variational Information Maximization,2021,ICCV
Motion Deblurring With Real Events,2021,ICCV
Episodic Transformer for Vision-and-Language Navigation,2021,ICCV
Change Is Everywhere: Single-Temporal Supervised Object Change Detection in Remote Sensing Imagery,2021,ICCV
Visual Saliency Transformer,2021,ICCV
Event-Based Video Reconstruction Using Transformer,2021,ICCV
Naturalistic Physical Adversarial Patch for Object Detectors,2021,ICCV
Attentive and Contrastive Learning for Joint Depth and Motion Field Estimation,2021,ICCV
Graspness Discovery in Clutters for Fast and Accurate Grasp Detection,2021,ICCV
Gradient Normalization for Generative Adversarial Networks,2021,ICCV
Clustering by Maximizing Mutual Information Across Views,2021,ICCV
SIGN: Spatial-Information Incorporated Generative Network for Generalized Zero-Shot Semantic Segmentation,2021,ICCV
Learning With Privileged Tasks,2021,ICCV
Modelling Neighbor Relation in Joint Space-Time Graph for Video Correspondence Learning,2021,ICCV
DiagViB-6: A Diagnostic Benchmark Suite for Vision Models in the Presence of Shortcut and Generalization Opportunities,2021,ICCV
ASMR: Learning Attribute-Based Person Search With Adaptive Semantic Margin Regularizer,2021,ICCV
Learning Inner-Group Relations on Point Clouds,2021,ICCV
Swin Transformer: Hierarchical Vision Transformer Using Shifted Windows,2021,ICCV
Dynamic Cross Feature Fusion for Remote Sensing Pansharpening,2021,ICCV
Free-Form Description Guided 3D Visual Graph Network for Object Grounding in Point Cloud,2021,ICCV
The Devil Is in the Task: Exploiting Reciprocal Appearance-Localization Features for Monocular 3D Object Detection,2021,ICCV
SimROD: A Simple Adaptation Method for Robust Object Detection,2021,ICCV
Gated3D: Monocular 3D Object Detection From Temporal Illumination Cues,2021,ICCV
iMAP: Implicit Mapping and Positioning in Real-Time,2021,ICCV
Conditional Diffusion for Interactive Segmentation,2021,ICCV
Semi-Supervised Active Learning for Semi-Supervised Models: Exploit Adversarial Examples With Graph-Based Virtual Labels,2021,ICCV
RobustNav: Towards Benchmarking Robustness in Embodied Navigation,2021,ICCV
Conditional Variational Capsule Network for Open Set Recognition,2021,ICCV
Towards Real-World Prohibited Item Detection: A Large-Scale X-Ray Benchmark,2021,ICCV
Let's See Clearly: Contaminant Artifact Removal for Moving Cameras,2021,ICCV
Generating Attribution Maps With Disentangled Masked Backpropagation,2021,ICCV
A Simple Baseline for Weakly-Supervised Scene Graph Generation,2021,ICCV
Self-Supervised Vessel Segmentation via Adversarial Learning,2021,ICCV
3DStyleNet: Creating 3D Shapes With Geometric and Texture Style Variations,2021,ICCV
NeRD: Neural Reflectance Decomposition From Image Collections,2021,ICCV
Deep Hybrid Self-Prior for Full 3D Mesh Generation,2021,ICCV
MSR-GCN: Multi-Scale Residual Graph Convolution Networks for Human Motion Prediction,2021,ICCV
Super Resolve Dynamic Scene From Continuous Spike Streams,2021,ICCV
Gait Recognition via Effective Global-Local Feature Representation and Local Temporal Aggregation,2021,ICCV
Labels4Free: Unsupervised Segmentation Using StyleGAN,2021,ICCV
Harnessing the Conditioning Sensorium for Improved Image Translation,2021,ICCV
DRINet: A Dual-Representation Iterative Learning Network for Point Cloud Segmentation,2021,ICCV
Spectral Leakage and Rethinking the Kernel Size in CNNs,2021,ICCV
High-Fidelity Pluralistic Image Completion With Transformers,2021,ICCV
Dance With Self-Attention: A New Look of Conditional Random Fields on Anomaly Detection in Videos,2021,ICCV
"Text Is Text, No Matter What: Unifying Text Recognition Using Knowledge Distillation",2021,ICCV
Unsupervised 3D Pose Estimation for Hierarchical Dance Video Recognition,2021,ICCV
What You Can Learn by Staring at a Blank Wall,2021,ICCV
Improving Contrastive Learning by Visualizing Feature Transformation,2021,ICCV
Complementary Patch for Weakly Supervised Semantic Segmentation,2021,ICCV
Product1M: Towards Weakly Supervised Instance-Level Product Retrieval via Cross-Modal Pretraining,2021,ICCV
StyleFormer: Real-Time Arbitrary Style Transfer via Parametric Style Composition,2021,ICCV
Hypercorrelation Squeeze for Few-Shot Segmentation,2021,ICCV
Digging Into Uncertainty in Self-Supervised Multi-View Stereo,2021,ICCV
A Style and Semantic Memory Mechanism for Domain Generalization,2021,ICCV
EigenGAN: Layer-Wise Eigen-Learning for GANs,2021,ICCV
Uncertainty-Aware Human Mesh Recovery From Video by Learning Part-Based 3D Dynamics,2021,ICCV
Neural TMDlayer: Modeling Instantaneous Flow of Features via SDE Generators,2021,ICCV
Rethinking Transformer-Based Set Prediction for Object Detection,2021,ICCV
FIERY: Future Instance Prediction in Bird's-Eye View From Surround Monocular Cameras,2021,ICCV
CLEAR: Clean-Up Sample-Targeted Backdoor in Neural Networks,2021,ICCV
Motion-Augmented Self-Training for Video Recognition at Smaller Scale,2021,ICCV
Generating Smooth Pose Sequences for Diverse Human Motion Prediction,2021,ICCV
DensePose 3D: Lifting Canonical Surface Maps of Articulated Objects to the Third Dimension,2021,ICCV
Unpaired Learning for Deep Image Deraining With Rain Direction Regularizer,2021,ICCV
Self-Supervised Image Prior Learning With GMM From a Single Noisy Image,2021,ICCV
Exploiting a Joint Embedding Space for Generalized Zero-Shot Semantic Segmentation,2021,ICCV
HeadGAN: One-Shot Neural Head Synthesis and Editing,2021,ICCV
Aligning Subtitles in Sign Language Videos,2021,ICCV
Variational Feature Disentangling for Fine-Grained Few-Shot Classification,2021,ICCV
MultiSiam: Self-Supervised Multi-Instance Siamese Representation Learning for Autonomous Driving,2021,ICCV
Pano-AVQA: Grounded Audio-Visual Question Answering on 360deg Videos,2021,ICCV
Deep Implicit Surface Point Prediction Networks,2021,ICCV
Broaden Your Views for Self-Supervised Video Learning,2021,ICCV
Deep Metric Learning for Open World Semantic Segmentation,2021,ICCV
Boundary-Sensitive Pre-Training for Temporal Localization in Videos,2021,ICCV
SO-Pose: Exploiting Self-Occlusion for Direct 6D Pose Estimation,2021,ICCV
Explainable Video Entailment With Grounded Visual Evidence,2021,ICCV
HiT: Hierarchical Transformer With Momentum Contrast for Video-Text Retrieval,2021,ICCV
Unsupervised Few-Shot Action Recognition via Action-Appearance Aligned Meta-Adaptation,2021,ICCV
Poly-NL: Linear Complexity Non-Local Layers With 3rd Order Polynomials,2021,ICCV
"PatchMatch-RL: Deep MVS With Pixelwise Depth, Normal, and Visibility",2021,ICCV
Distinctiveness Oriented Positional Equilibrium for Point Cloud Registration,2021,ICCV
Deep Edge-Aware Interactive Colorization Against Color-Bleeding Effects,2021,ICCV
ELSD: Efficient Line Segment Detector and Descriptor,2021,ICCV
Separable Flow: Learning Motion Cost Volumes for Optical Flow Estimation,2021,ICCV
Learned Spatial Representations for Few-Shot Talking-Head Synthesis,2021,ICCV
Vision Transformers for Dense Prediction,2021,ICCV
V-DESIRR: Very Fast Deep Embedded Single Image Reflection Removal,2021,ICCV
CrackFormer: Transformer Network for Fine-Grained Crack Detection,2021,ICCV
Factorizing Perception and Policy for Interactive Instruction Following,2021,ICCV
Detecting Invisible People,2021,ICCV
GANcraft: Unsupervised 3D Neural Rendering of Minecraft Worlds,2021,ICCV
Talk-To-Edit: Fine-Grained Facial Editing via Dialog,2021,ICCV
AgentFormer: Agent-Aware Transformers for Socio-Temporal Multi-Agent Forecasting,2021,ICCV
Transparent Object Tracking Benchmark,2021,ICCV
Boosting Weakly Supervised Object Detection via Learning Bounding Box Adjusters,2021,ICCV
Group-Wise Inhibition Based Feature Regularization for Robust Classification,2021,ICCV
Incorporating Convolution Designs Into Visual Transformers,2021,ICCV
CDS: Cross-Domain Self-Supervised Pre-Training,2021,ICCV
CaT: Weakly Supervised Object Detection With Category Transfer,2021,ICCV
4DComplete: Non-Rigid Motion Estimation Beyond the Observable Surface,2021,ICCV
Scaling Semantic Segmentation Beyond 1K Classes on a Single GPU,2021,ICCV
Searching for Robustness: Loss Learning for Noisy Classification Tasks,2021,ICCV
On Compositions of Transformations in Contrastive Self-Supervised Learning,2021,ICCV
Handwriting Transformers,2021,ICCV
BV-Person: A Large-Scale Dataset for Bird-View Person Re-Identification,2021,ICCV
Hierarchical Kinematic Probability Distributions for 3D Human Shape and Pose Estimation From Images in the Wild,2021,ICCV
Dynamic DETR: End-to-End Object Detection With Dynamic Attention,2021,ICCV
DepthTrack: Unveiling the Power of RGBD Tracking,2021,ICCV
XVFI: eXtreme Video Frame Interpolation,2021,ICCV
Cortical Surface Shape Analysis Based on Alexandrov Polyhedra,2021,ICCV
Watch Only Once: An End-to-End Video Action Detection Framework,2021,ICCV
Spatial-Temporal Consistency Network for Low-Latency Trajectory Forecasting,2021,ICCV
Point Cloud Augmentation With Weighted Local Transformations,2021,ICCV
Solving Inefficiency of Self-Supervised Representation Learning,2021,ICCV
Stochastic Scene-Aware Motion Prediction,2021,ICCV
Estimating and Exploiting the Aleatoric Uncertainty in Surface Normal Estimation,2021,ICCV
Explaining in Style: Training a GAN To Explain a Classifier in StyleSpace,2021,ICCV
Exploring Visual Engagement Signals for Representation Learning,2021,ICCV
MUSIQ: Multi-Scale Image Quality Transformer,2021,ICCV
FcaNet: Frequency Channel Attention Networks,2021,ICCV
Matching in the Dark: A Dataset for Matching Image Pairs of Low-Light Scenes,2021,ICCV
ReDAL: Region-Based and Diversity-Aware Active Learning for Point Cloud Semantic Segmentation,2021,ICCV
Point Transformer,2021,ICCV
Self-Motivated Communication Agent for Real-World Vision-Dialog Navigation,2021,ICCV
Learning Motion-Appearance Co-Attention for Zero-Shot Video Object Segmentation,2021,ICCV
Putting NeRF on a Diet: Semantically Consistent Few-Shot View Synthesis,2021,ICCV
CrossDet: Crossline Representation for Object Detection,2021,ICCV
Graph-to-3D: End-to-End Generation and Manipulation of 3D Scenes Using Scene Graphs,2021,ICCV
Universal and Flexible Optical Aberration Correction Using Deep-Prior Based Deconvolution,2021,ICCV
E-ViL: A Dataset and Benchmark for Natural Language Explanations in Vision-Language Tasks,2021,ICCV
Universal Cross-Domain Retrieval: Generalizing Across Classes and Domains,2021,ICCV
Learning Unsupervised Metaformer for Anomaly Detection,2021,ICCV
Robust Object Detection via Instance-Level Temporal Cycle Confusion,2021,ICCV
HighlightMe: Detecting Highlights From Human-Centric Videos,2021,ICCV
Procedure Planning in Instructional Videos via Contextual Modeling and Model-Based Policy Learning,2021,ICCV
Variable-Rate Deep Image Compression Through Spatially-Adaptive Feature Transform,2021,ICCV
DeePSD: Automatic Deep Skinning and Pose Space Deformation for 3D Garment Animation,2021,ICCV
Structured Outdoor Architecture Reconstruction by Exploration and Classification,2021,ICCV
MG-GAN: A Multi-Generator Model Preventing Out-of-Distribution Samples in Pedestrian Trajectory Prediction,2021,ICCV
Rethinking Coarse-To-Fine Approach in Single Image Deblurring,2021,ICCV
